dteday,season_hour,year_hour,month_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,humidity,windspeed_hour,casual_hour,registered_hour,cnt_hour,hour_category,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum,windspeed_day,casual_day,registered_day,cnt_day,month_name,usage_category,usage_manual
2011-11-12,Winter,2011,11,10,0,6,0,Clear,0.34,0.3182,0.61,0.2836,62,170,232,Pagi,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,11,0,6,0,Clear,0.38,0.3939,0.54,0.2836,102,213,315,Pagi,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,12,0,6,0,Clear,0.44,0.4394,0.44,0.2836,142,224,366,Pagi,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,13,0,6,0,Clear,0.48,0.4697,0.36,0.2836,128,225,353,Siang,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,14,0,6,0,Clear,0.5,0.4848,0.36,0.2985,191,244,435,Siang,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,15,0,6,0,Clear,0.52,0.5,0.29,0.2836,165,221,386,Siang,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,16,0,6,0,Clear,0.52,0.5,0.32,0.2537,137,224,361,Siang,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,17,0,6,0,Clear,0.5,0.4848,0.34,0.2537,92,193,285,Siang,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,18,0,6,0,Clear,0.42,0.4242,0.58,0.194,53,150,203,Siang,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,19,0,6,0,Clear,0.42,0.4242,0.5,0.2537,32,139,171,Malam,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,20,0,6,0,Clear,0.42,0.4242,0.5,0.2836,31,101,132,Malam,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,21,0,6,0,Clear,0.42,0.4242,0.47,0.2836,19,103,122,Malam,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,22,0,6,0,Clear,0.42,0.4242,0.47,0.2537,30,88,118,Malam,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-12,Winter,2011,11,23,0,6,0,Clear,0.4,0.4091,0.58,0.1642,23,78,101,Malam,Winter,2011,11,0,6,0,Clear,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,November,Medium,Medium
2011-11-13,Winter,2011,11,0,0,0,0,Mist,0.4,0.4091,0.58,0.194,12,61,73,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,1,0,0,0,Mist,0.36,0.3485,0.66,0.194,13,58,71,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,2,0,0,0,Clear,0.36,0.3636,0.57,0.1045,9,48,57,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,3,0,0,0,Mist,0.36,0.3485,0.62,0.1343,8,20,28,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,4,0,0,0,Mist,0.36,0.3485,0.62,0.1343,1,5,6,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,5,0,0,0,Clear,0.34,0.3333,0.61,0.1642,2,3,5,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,6,0,0,0,Clear,0.34,0.3333,0.66,0.1343,5,18,23,Dini Hari,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,7,0,0,0,Clear,0.34,0.3182,0.66,0.2239,13,30,43,Pagi,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,8,0,0,0,Clear,0.34,0.3485,0.66,0.0896,24,55,79,Pagi,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,9,0,0,0,Clear,0.4,0.4091,0.54,0.2836,38,97,135,Pagi,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,10,0,0,0,Clear,0.44,0.4394,0.44,0.3284,63,178,241,Pagi,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,11,0,0,0,Clear,0.46,0.4545,0.4,0.4179,108,187,295,Pagi,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,12,0,0,0,Mist,0.52,0.5,0.29,0.4179,112,242,354,Pagi,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,13,0,0,0,Mist,0.52,0.5,0.29,0.4179,105,234,339,Siang,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,14,0,0,0,Mist,0.54,0.5152,0.28,0.4925,108,263,371,Siang,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,15,0,0,0,Mist,0.5,0.4848,0.42,0.3284,89,221,310,Siang,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,16,0,0,0,Mist,0.54,0.5152,0.28,0.3881,93,226,319,Siang,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,17,0,0,0,Clear,0.52,0.5,0.27,0.3284,44,187,231,Siang,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,18,0,0,0,Clear,0.52,0.5,0.27,0.3284,35,155,190,Siang,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,19,0,0,0,Clear,0.5,0.4848,0.29,0.3582,36,121,157,Malam,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,20,0,0,0,Clear,0.5,0.4848,0.31,0.3582,24,115,139,Malam,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,21,0,0,0,Clear,0.48,0.4697,0.36,0.2537,19,76,95,Malam,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,22,0,0,0,Clear,0.48,0.4697,0.41,0.3881,25,64,89,Malam,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-13,Winter,2011,11,23,0,0,0,Clear,0.46,0.4545,0.51,0.2985,18,49,67,Malam,Winter,2011,11,0,0,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,November,Low,Medium
2011-11-14,Winter,2011,11,0,0,1,1,Clear,0.46,0.4545,0.59,0.2836,8,22,30,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,1,0,1,1,Clear,0.46,0.4545,0.63,0.2985,5,6,11,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,2,0,1,1,Clear,0.46,0.4545,0.63,0.3582,7,10,17,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,3,0,1,1,Clear,0.44,0.4394,0.67,0.2836,4,3,7,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,4,0,1,1,Clear,0.44,0.4394,0.67,0.2239,0,5,5,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,5,0,1,1,Mist,0.44,0.4394,0.67,0.2537,0,19,19,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,6,0,1,1,Mist,0.44,0.4394,0.72,0.2239,10,104,114,Dini Hari,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,7,0,1,1,Clear,0.44,0.4394,0.72,0.2537,11,311,322,Pagi,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,8,0,1,1,Mist,0.46,0.4545,0.67,0.194,27,425,452,Pagi,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,9,0,1,1,Mist,0.48,0.4697,0.67,0.3284,29,204,233,Pagi,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,10,0,1,1,Mist,0.5,0.4848,0.63,0.2836,26,85,111,Pagi,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,11,0,1,1,Mist,0.54,0.5152,0.6,0.2836,22,106,128,Pagi,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,12,0,1,1,Clear,0.56,0.5303,0.56,0.2985,36,166,202,Pagi,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,13,0,1,1,Clear,0.6,0.6212,0.49,0.3881,50,153,203,Siang,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,14,0,1,1,Clear,0.62,0.6212,0.46,0.4478,47,138,185,Siang,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,15,0,1,1,Clear,0.64,0.6212,0.44,0.3284,53,142,195,Siang,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,16,0,1,1,Clear,0.62,0.6212,0.46,0.4179,51,264,315,Siang,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,17,0,1,1,Clear,0.62,0.6212,0.46,0.2537,55,464,519,Siang,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,18,0,1,1,Clear,0.56,0.5303,0.56,0.2836,29,460,489,Siang,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,19,0,1,1,Clear,0.6,0.6212,0.53,0.2985,28,274,302,Malam,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,20,0,1,1,Clear,0.6,0.6212,0.53,0.3582,30,210,240,Malam,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,21,0,1,1,Clear,0.6,0.6212,0.53,0.3582,37,176,213,Malam,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,22,0,1,1,Clear,0.58,0.5455,0.56,0.3582,17,96,113,Malam,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-14,Winter,2011,11,23,0,1,1,Clear,0.56,0.5303,0.64,0.2985,13,48,61,Malam,Winter,2011,11,0,1,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,November,Medium,Medium
2011-11-15,Winter,2011,11,0,0,2,1,Clear,0.56,0.5303,0.64,0.3582,7,15,22,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,1,0,2,1,Clear,0.56,0.5303,0.6,0.2985,5,5,10,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,2,0,2,1,Clear,0.56,0.5303,0.64,0.2537,7,8,15,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,3,0,2,1,Mist,0.54,0.5152,0.68,0.3284,0,4,4,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,4,0,2,1,Clear,0.56,0.5303,0.64,0.2985,1,6,7,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,5,0,2,1,Clear,0.54,0.5152,0.68,0.2836,2,26,28,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,6,0,2,1,Mist,0.56,0.5303,0.64,0.0896,4,104,108,Dini Hari,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,7,0,2,1,Mist,0.54,0.5152,0.68,0.1642,21,298,319,Pagi,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,8,0,2,1,Mist,0.54,0.5152,0.68,0.1045,27,453,480,Pagi,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,9,0,2,1,Mist,0.56,0.5303,0.64,0.0896,26,174,200,Pagi,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,10,0,2,1,Mist,0.56,0.5303,0.64,0.2836,23,115,138,Pagi,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,11,0,2,1,Mist,0.56,0.5303,0.64,0.194,18,116,134,Pagi,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,12,0,2,1,Mist,0.54,0.5152,0.68,0.0,28,148,176,Pagi,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,13,0,2,1,Light Rain/Snow,0.54,0.5152,0.6,0.2239,21,132,153,Siang,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,14,0,2,1,Mist,0.54,0.5152,0.6,0.2836,27,120,147,Siang,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,15,0,2,1,Mist,0.54,0.5152,0.6,0.1343,36,155,191,Siang,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,16,0,2,1,Mist,0.52,0.5,0.68,0.1343,31,240,271,Siang,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,17,0,2,1,Mist,0.5,0.4848,0.72,0.194,29,422,451,Siang,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,18,0,2,1,Mist,0.5,0.4848,0.72,0.2836,27,414,441,Siang,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,19,0,2,1,Mist,0.5,0.4848,0.72,0.3582,27,259,286,Malam,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,20,0,2,1,Mist,0.48,0.4697,0.82,0.1343,26,212,238,Malam,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,21,0,2,1,Mist,0.5,0.4848,0.77,0.0896,23,145,168,Malam,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,22,0,2,1,Mist,0.46,0.4545,0.88,0.1045,19,109,128,Malam,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-15,Winter,2011,11,23,0,2,1,Mist,0.46,0.4545,0.94,0.1045,14,66,80,Malam,Winter,2011,11,0,2,1,Mist,0.53,0.507579,0.68875,0.199633,449,3746,4195,November,Medium,Medium
2011-11-16,Winter,2011,11,0,0,3,1,Mist,0.46,0.4545,0.94,0.0,5,26,31,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,1,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.0896,0,5,5,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,2,0,3,1,Mist,0.46,0.4545,0.94,0.1045,4,6,10,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,3,0,3,1,Mist,0.46,0.4545,0.94,0.1045,2,3,5,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,4,0,3,1,Mist,0.44,0.4394,1.0,0.2239,1,3,4,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,5,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.1045,0,13,13,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,6,0,3,1,Mist,0.46,0.4545,0.94,0.0896,4,52,56,Dini Hari,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,7,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.0,7,130,137,Pagi,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,8,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.0,9,223,232,Pagi,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,9,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.0,5,77,82,Pagi,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,10,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.0,4,32,36,Pagi,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,11,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.0896,7,53,60,Pagi,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,12,0,3,1,Light Rain/Snow,0.46,0.4545,1.0,0.0,5,49,54,Pagi,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,13,0,3,1,Light Rain/Snow,0.46,0.4545,0.94,0.1343,6,52,58,Siang,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,14,0,3,1,Mist,0.46,0.4545,1.0,0.1343,12,49,61,Siang,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,15,0,3,1,Light Rain/Snow,0.48,0.4697,0.94,0.1045,16,50,66,Siang,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,16,0,3,1,Light Rain/Snow,0.48,0.4697,0.94,0.1045,13,110,123,Siang,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,17,0,3,1,Mist,0.48,0.4697,0.88,0.194,17,216,233,Siang,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,18,0,3,1,Light Rain/Snow,0.46,0.4545,0.88,0.3881,13,176,189,Siang,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,19,0,3,1,Light Rain/Snow,0.46,0.4545,0.88,0.3881,3,108,111,Malam,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,20,0,3,1,Light Rain/Snow,0.44,0.4394,0.88,0.3881,5,94,99,Malam,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,21,0,3,1,Light Rain/Snow,0.44,0.4394,0.88,0.2836,3,72,75,Malam,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,22,0,3,1,Light Rain/Snow,0.42,0.4242,0.88,0.2239,1,45,46,Malam,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-16,Winter,2011,11,23,0,3,1,Light Rain/Snow,0.42,0.4242,0.88,0.1343,3,28,31,Malam,Winter,2011,11,0,3,1,Light Rain/Snow,0.456667,0.451988,0.93,0.136829,145,1672,1817,November,Low,Low
2011-11-17,Winter,2011,11,0,0,4,1,Mist,0.42,0.4242,0.88,0.2537,2,22,24,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,1,0,4,1,Mist,0.42,0.4242,0.82,0.1642,0,5,5,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,2,0,4,1,Mist,0.42,0.4242,0.82,0.2239,0,5,5,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,3,0,4,1,Mist,0.42,0.4242,0.77,0.3284,0,3,3,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,4,0,4,1,Mist,0.4,0.4091,0.62,0.4179,1,3,4,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,5,0,4,1,Light Rain/Snow,0.34,0.303,0.71,0.3284,1,21,22,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,6,0,4,1,Light Rain/Snow,0.36,0.3485,0.57,0.2239,3,72,75,Dini Hari,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,7,0,4,1,Light Rain/Snow,0.34,0.3182,0.61,0.2836,4,164,168,Pagi,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
2011-11-17,Winter,2011,11,8,0,4,1,Light Rain/Snow,0.34,0.303,0.61,0.2985,12,343,355,Pagi,Winter,2011,11,0,4,1,Mist,0.341667,0.323221,0.575833,0.305362,139,2914,3053,November,Low,Medium
